user,text,created_at_datetime,link,comments,retweets,quotes,likes,alignment
@Postmartyrdom,"""It is 2022 and we're still arguing rather or not global warming is real and man-made or just ""natural climate change caused by the sun""\n\nI hate it here.""",2022-07-23T13:32:00Z,/Postmartyrdom/status/1550836263724482561#m,0,0,0,1,1
@CooperLorne,"""The worlds climate is changing… becoming more erratic, more extreme wet/dry & cold/hot. It is not CO2 caused, but caused by electromagnetic cycles of the sun, specifically a Grand Solar Minimum. Demonizing CO 2 is fighting a useless, misdirected battle. ADAPT or you WILL lose!""",2022-07-21T22:30:00Z,/CooperLorne/status/1550246876779163650#m,1,0,0,1,0
@terraformer69,"""Sun does 11yr cycles with sunspot activity affecting Solar output causing Earth’s Natural Climate Change over the decades for over the past 4Billion yrs. Also changes in Earth’s solar orbit or Earth tilt affects Natural Climate change over the millenia sott.net/article/420049-NASA…""",2022-07-21T08:22:00Z,/terraformer69/status/1550033529823793153#m,0,2,0,0,2
,,,,0,0,0,0,1
@BitofDis,"""Are humans also responsible for the climate change on the planets in our local neighborhood? \n\nWe must be, right!?\n\nI mean, don't you dare blame natural cycles, the sun or anything like that.\n\nThankfully @elonmusk is soon going to be able to send us out there to clean them up! 👍""",2022-07-20T18:48:00Z,/BitofDis/status/1549828546759213057#m,0,0,0,0,2
@samfrob5,"""Climate change is caused by minor variations to the orbit of the earth around the sun. A natural occurrence.""",2022-07-20T08:49:00Z,/samfrob5/status/1549677838927806466#m,0,0,0,0,0
@samfrob5,"""Climate change is a natural event caused by variations in the orbit of the earth around the sun. To blame mankind is an excuse to raise tax and make the very rich richer.""",2022-07-19T14:09:00Z,/samfrob5/status/1549396011772248064#m,0,0,0,1,0
@samfrob5,"""Why do it at all?  Climate change is a natural cycle caused by the orbit of the earth around the sun (NASA 2022). The propaganda is lies from the UN - similar to the lies in the 60’s.""",2022-07-17T20:20:00Z,/samfrob5/status/1548764640401915905#m,0,0,0,0,0
@ji34381503,"""Climate change is not caused by mankind…it is caused by the natural cycles of the sun. We are moving out of a warm cycle into a very cold cycle""",2022-07-17T18:03:00Z,/ji34381503/status/1548730212044525568#m,0,0,0,0,0
@samfrob5,"""What is his attitude to the rubber boat invasion? The border in the Irish Sea? The fact that climate change is caused by the normal natural orbit of the earth around the sun?""",2022-07-16T09:43:00Z,/samfrob5/status/1548241795712094209#m,1,1,0,1,0
@samfrob5,"""Do not want this man to be PM but am impressed that he voted against “Preventing climate change”. Mankind can not prevent climate change as it is a natural cycle caused by the orbit of the earth around the sun.""",2022-07-14T08:18:00Z,/samfrob5/status/1547495781636112385#m,0,1,0,1,0
@samfrob5,"""Absolutely correct. Natural climate cycle caused by the earth's orbit round the sun.""",2022-07-12T16:20:00Z,/samfrob5/status/1546892345949523974#m,0,0,0,0,1
@JBDerek87,"""I believe climate can change, but dont think it's fully caused by humans, I think its part of Earth's natural climate cycles, & if it is then blame the biggest polluters on Earth like China, India, and other countries. Also none of this means we should stop our energy production.""",2022-07-07T22:57:00Z,/JBDerek87/status/1545180237247533056#m,0,0,1,1,1
@captcorbo,"""The floods are not Climate Change, it’s La Niña one part of ENSO which is caused by Natural Variability. All scientists are that ENSO is short term oscillations (cycles) and if it’s cycles it’s Natural. Nothing to do with CO2. We have PM and ministers who know zero Science.""",2022-07-06T04:21:00Z,/captcorbo/status/1544537050833072128#m,0,0,0,0,2
@wildauburnrebel,"""Your whole tweet is pointless.  How would you have prevented the shooting?  Climate change is a natural part of the Earth’s existence, as is the sun.  Natural disasters are caused by natural means, not by anything puny humans do.""",2022-07-05T16:25:00Z,/wildauburnrebel/status/1544356694108536834#m,0,1,0,1,0
@co2GreensEarth,"""Natural climate change happens, as we've warmed since the Little Ice Age(1303-1860) & the Earth was warmer in the Medieval Warm Period (950AD–1250) then now, because of mostly Sun activity. Man-made co2 induced climate change is a massive hoax & boondoggle\nschillerinstitute.com/media/…""",2022-07-03T22:55:00Z,/co2GreensEarth/status/1543730171856945153#m,0,3,0,5,1
@catandman,"""Very interesting. We've been waiting 30 yrs now for any of the predicted impacts of what is mainly natural climate change, presented as a human caused catastrophe by politicians & activists, to occur in nature. More probably the cooling of the natural cycles will be along soon.""",2022-06-21T11:02:00Z,/catandman/status/1539202150580076544#m,1,0,0,2,1
@Cornishview,"""High Energy Prices - means high prices for everything from food to building materials - all caused by the lie that states CO2 controls climate and more #CO2 will cause catastrophic damage to the planet. #CO2 does not cause Climate Change - the Sun does. Climate change is natural.""",2022-06-09T15:58:00Z,/Cornishview/status/1534927835479130112#m,0,2,0,1,1
@soncierthehero,"""Global warming is natural but they’ll have you believe climate change is caused by pollution only. Nah, the earth is heating up naturally as the sun makes more room for new planets to form. Than again they don’t want you know your melanin enhances your God gene! Power accessed.""",2022-06-07T17:27:00Z,/soncierthehero/status/1534225531037786114#m,0,0,0,0,2
@DavesWondering,"""I will explain.\nClimate change is cyclical & caused by various natural changes, including solar activity and magnetism changes.\nThese cycles have happened for 350,000,000 years & never affected, nor deflected by humans.\n\nAnyone telling you different is trying to put you""",2022-05-29T00:03:00Z,/DavesWondering/status/1530701281861435392#m,1,2,0,3,1
@TheCharl,"""Climate change is a natural occurrence based on solar cycles of the sun. We're approaching a Grand Solar Minimum that would cause an overall global cooling effect. This can be observed from all other planets in our solar system, so why blame humans? dearsouthafrica.co.za/climat…""",2022-05-23T09:56:00Z,/TheCharl/status/1528676206496952324#m,0,0,0,0,0
@tehmimzy,"""The Sun drives the weather. Climate changes are natural &cyclical& humans have caused life-threatening pollution ie: plastics & nuclear waste.\n#CO2isplantfood\n\nAlarming new records set for four indicators showing humans making ‘planetary-scale changes’  independent.co.uk/climate-ch…""",2022-05-20T08:29:00Z,/tehmimzy/status/1527567099362672640#m,0,0,0,0,0
@easygeography,"""Easy to understand explanation about the earths orbit around the sun and the impact on natural climate change - So What Are the 3 Milankovitch Cycles? Visit - easygeography.co.uk #space #geography #geographyteacher #climatechange earthhow.com/milankovitch-cy…""",2022-05-19T20:02:00Z,/easygeography/status/1527379061634387969#m,0,12,2,46,1
@jamesth84792734,"""Climate change is caused by periodic changes in the earths orbit around the sun. It’s natural and unstoppable.""",2022-05-19T17:44:00Z,/jamesth84792734/status/1527344540008718336#m,0,0,0,0,0
,,,,0,0,0,0,1
@michael407931,"""I believe in climate change, but not that it was caused by us. It has to do with natural cycles and earth's orbit and declination around the sun. Did you know earth was once a complete ball of ice for hundreds of millions of years? #climate #science #weather""",2022-05-19T14:49:00Z,/michael407931/status/1527300537909379077#m,0,0,0,0,2
@CCLCharlotteNC,"""Climate change set four records in 2021 in U.S.\nNone of these are part of natural cycles. They are all evidence of the #ClimateCrisis\ncaused by burning #FossilFuels\nflip.it/F6.MXx""",2022-05-19T01:37:00Z,/CCLCharlotteNC/status/1527101048590061574#m,0,0,0,1,2
@NMSportster,"""Nasa admits climate change is natural and caused by the sun.   greatreject.org/climate-chan…""",2022-05-16T18:17:00Z,/NMSportster/status/1526265613701632001#m,0,0,0,0,1
@RoadknightThe,"""So what you're saying, ABC, is that pelican populations can increase and, from your story minutes ago, penguin populations can decrease.\n\nCould it all be part of natural cycles and nothing to do with the Climate Change that's not actually caused by humans?\nabc.net.au/news/2022-05-08/p…""",2022-05-08T01:31:00Z,/RoadknightThe/status/1523113216372477953#m,3,8,0,24,1
@maegan_laporte,"""Earth goes through warm and cold cycles like it has the last 4.6 billion or so years all caused by the SUN and ocean cycles etc.. and when 500 million years ago and CO2 was at 7,000ppm life thrived and it was not the end of the world so sick of this nonsense from the climate cult""",2022-05-01T23:51:00Z,/maegan_laporte/status/1520913825041731584#m,0,1,0,2,0
@hypnotictemple,"""They deny natural climate cycles for profit to charge mankind for climate change.   It’s not profitable to say it’s the ☀️ sun… how ignorant we have become…""",2022-04-28T13:03:00Z,/hypnotictemple/status/1519663686150938626#m,0,0,0,0,2
@TedVerwey,"""Natural cycles...\nsemanticscholar.org/paper/Th…""",2022-04-28T05:08:00Z,/TedVerwey/status/1519544143072047104#m,0,0,0,1,1
@co2GreensEarth,"""Climate change is not man-made, all change is natural.\nschillerinstitute.com/media/…\n\nMan affects local climate change by concreting over large areas of land, and such concreted areas heat up from the Sun's exposure, more than natural areas.""",2022-04-21T17:04:00Z,/co2GreensEarth/status/1517187495200448514#m,0,1,0,1,1
@elobern,"""📌#Paper in Advances in Atmospheric Sciences points to a perfect storm of factors that sent #Antarctic #SeaIce spiraling downward in the past year. Some involve natural climate cycles while others may be influenced by human-caused climate change scientificamerican.com/artic…""",2022-04-21T10:36:00Z,/elobern/status/1517089788129648640#m,0,0,0,1,2
@An0nAKn0wledge,"""Scientists spot ‘strange and unexpected’ events on Neptune as planet’s temperature fluctuates wildly:\nthe-sun.com/tech/5125138/sci…\nSo basically scientists spot natural occurring climate change? Yes, humans influence climate change on Earth but the Earth naturally goes through cycles.""",2022-04-18T22:38:00Z,/An0nAKn0wledge/status/1516184358020857861#m,0,2,0,4,1
@JamesKubla,"""It is time for Victory Gardens Climate Change is a cycle it's not you or C02 it's Sun Cycles and Solar Radiation . The sun is more active now and we are seeing Natural Disasters increase World Wide. Watch Video life is going to get very difficult 👇👇👇🌎\n\ninvidious.tiekoetter.com/NPSiQRVFpZA""",2022-04-09T14:38:00Z,/JamesKubla/status/1512802144767954949#m,0,0,0,0,1
@HenrikHindby,"""A post by retired geologist Andy May & published by the fossil fuel funded @CO2Coalition argues that there is “abundant evidence that the Sun, coupled with natural climate cycles, drives most, if not all, of recent climate changes”. This is incorrect. 👇climatefeedback.org/claimrev…""",2022-03-23T22:12:00Z,/HenrikHindby/status/1506755698658619392#m,2,2,0,7,1
@Greg_LW,"""There is no manmade or #CO2 driven #Climate_Crisis merely natural #Climate_Changes caused by the Sun akin to the many natural changes of the last 4.6 Billion years. Its the facts & details that count""",2022-03-21T23:18:00Z,/Greg_LW/status/1506047664043048965#m,0,1,0,0,0
@easygeography,"""Easy to understand explanation about the earths orbit around the sun and the impact on natural climate change - So What Are the 3 Milankovitch Cycles? Visit - easygeography.co.uk #space #geography #geographyteacher #climatechange earthhow.com/milankovitch-cy…""",2022-03-03T20:00:00Z,/easygeography/status/1499474701185269763#m,0,4,0,11,1
@easygeography,"""Easy to understand explanation about the earths orbit around the sun and the impact on natural climate change - So What Are the 3 Milankovitch Cycles? #space #geography #geographyteacher #climatechange earthhow.com/milankovitch-cy…""",2022-02-25T17:01:00Z,/easygeography/status/1497255449523105792#m,0,13,1,50,1
@BishopFromArk,"""Just asking, but what if Climate Change is part of a natural cycle & humans have not caused it but added to it?\n\nI get the feeling that cycles such as the Pacific Decadal Oscillation/Topography play a very large role in climate conditions but is ignored by media/interest groups.""",2022-02-23T18:10:00Z,/BishopFromArk/status/1496547954240667648#m,0,0,0,2,1
,,,,0,0,0,0,1
@Charlot42998259,"""50 Years of the Climate Alarmists (Hoaxers) Getting Things Wrong.\nClimate Change is caused by natural variations in the Sun, not by man.\nEven using the completely bogus ""Climate Change Models"" the IPCC Panel admits if we do nothing,\n\n1/""",2022-02-10T15:06:00Z,/Charlot42998259/status/1491790608284803083#m,0,0,1,0,0
@BILLHAFT,"""50 Years of the Climate Hoaxers Getting Things Wrong\nClimate Change is caused by natural variations in the Sun, not by man\nEven using the completely bogus ""Climate Change Models"" the IPCC Panel admits if we do nothing, nothing serious will happen\ncityam.com/exclusive-sceptic…..""",2022-02-10T14:42:00Z,/BILLHAFT/status/1491784542264311815#m,0,0,0,0,0
