user,text,created_at_datetime,link,replying-to,quoting,comments,retweets,quotes,likes,alignment
@brysy26,"""Orbital changes - the Earth has natural warming and cooling periods caused by \nMilankovitch cycles\n or variations in the tilt and/or orbit of the Earth around the Sun (Wobble, roll and stretch theory).\nVolcanic activity also causes climate change.\nThousands on the payroll.""",2024-12-22T13:28:00Z,/brysy26/status/1870823780135956921#m,"['@F4VOUR1T3', '@darrengrimes_']",,0,0,0,0,2
@HariSel36110771,"""Lost me when you start blaming climate change like it isn’t something the world has done since the dawn of time. We’ve had ice ages, heat waves, mini-ice ages and more. Humans have a minuscule impact as compared to natural cycles, the sun and the like.""",2024-12-21T16:59:00Z,/HariSel36110771/status/1870514365054791691#m,[],@Fxhedgers,0,0,0,0,2
@gmarkul,"""Hunga Tonga + ""Natural"" reduction of  SO₂ emissions + \nSun + El Nino/AMO cycles?""",2024-12-21T07:22:00Z,/gmarkul/status/1870369259169239342#m,['@JVinos_Climate'],,0,0,0,0,1
@stanger_05,"""Except for a few isolated natural phenomena over time  like extreme volcanism, underwater earthquakes etc, Climate on earth is largely and mostly influenced by solar cycles, always been that way, always will. There’s no greater force than our Sun. \nReal scientists know this, but are shunned, censored and cut off from funding/grants etc for speaking truth to power.  how many self enrichment schemes and lies have to be told before everyone wakes up to the games being played ?""",2024-12-20T12:01:00Z,/stanger_05/status/1870076982849089936#m,"['@KandymanStan', '@FinanceLancelot', '@FUTURENEWS2020']",,1,0,0,0,0
@Zopyrus,"""Part 5/5: 🔥 The natural inclination for Earth's climate to cool, as suggested by these cycles, is being altered by human-caused global warming. We're now in a period where our actions are overriding these natural processes.\n\nUnderstanding these cycles is essential to grasp the full scope of climate change and the need for strategic action. How should this knowledge shape our strategies for climate mitigation? \n\n📷Question: Are we overreacting to climate change if Earth's natural cycles would eventually correct the balance?""",2024-12-18T11:33:00Z,/Zopyrus/status/1869345316605939886#m,[],,0,0,0,0,1
@verystrange333,"""Why??? Where the hell is the proof of your stupid statement????? Better for climate????? You will waste more electricity in summer if sunset is 7pm. Crime, depression, suicide will go up. Natural sleep cycles will\nBe disrupted by sun raising at 4 am. The time zones are artificial anyway""",2024-12-18T05:25:00Z,/verystrange333/status/1869252711369044399#m,"['@MoreauGabarain', '@EricLDaugh']",,0,0,0,0,2
@mewzik9,"""I believe that is true but its not what they say it is in any way.. climate changes all the time and human caused is false but solar cycles are real, space weather and natural variability is real, The Holocene etc""",2024-12-18T02:33:00Z,/mewzik9/status/1869209465796665392#m,['@realTrumpNewsX'],,0,0,0,0,1
@redwulf19,"""Natural Variability, Recorded in the Archaeological and fossil records.  Ties directly to the various cycles of the Sun.  11 year, 10,000, long and short cycles. they all change the climate.   That is why the western Ozarks in Eastern OK, uses to have sand dunes 900 years ago.""",2024-12-17T21:44:00Z,/redwulf19/status/1869136733599850756#m,['@ChrisMartzWX'],,0,0,0,0,1
@CJ8350,"""Hold him to account for crimes against humanity.\nSTOP giving him a platform on which to spout his continuing lies.\nThe Earth is resilient and climate cycles are a natural result of the activity of the SUN""",2024-12-15T16:21:00Z,/CJ8350/status/1868330525444001811#m,"['@goddeketal', '@JohnKerry']",,0,0,0,0,0
@ClaudeTadolti,"""Again with this BS?\nClimate changes in very long cycles determined by the Sun and Natural emissions, the rest is #clownshow \nCurrent Co2 and temperatures are the LOWEST of the last 485 million years""",2024-12-13T03:32:00Z,/ClaudeTadolti/status/1867412238241317295#m,"['@POTUS46Archive', '@POTUS']",,0,0,0,0,2
@Jarhead_013,"""First you need to prove that human-caused climate change IS a reality.\n\nThe earth goes through natural cycles of warming & cooling; we are in a warming phase as the last ice age ended only about 10,000 years ago.\n\nOur current CO2 levels are at historic lows. Plants need more CO2.""",2024-12-13T02:31:00Z,/Jarhead_013/status/1867396963068412233#m,['@Ikennect'],,0,0,0,0,2
@AndrewBrunelle,"""By default, as ""climate change"" is natural and has nothing to do with CO2 or any other greenhouse gases. It has more to do with sun cycles and sunspot activity.""",2024-12-12T21:51:00Z,/AndrewBrunelle/status/1867326560526643543#m,['@goddeketal'],,1,0,0,1,1
@Biboyrossi2,"""Climate changes exist, as it is part of the earth and sun cycles, the point is that is not caused by human activities and/or don’t affect climate as much as they try to convince the masses.""",2024-12-11T17:06:00Z,/Biboyrossi2/status/1866892331317858675#m,"['@NoseyRosy1', '@ThrillaRilla369']",,0,0,0,0,0
@edde58953402,"""The Earth's climate is influenced by long-term changes in the Earth's position relative to the sun. These changes are known as Milankovitch cycles, and they are caused by variations in the Earth's axial tilt, eccentricity, and precession.""",2024-12-11T03:12:00Z,/edde58953402/status/1866682556642636106#m,['@TiffanyFong_'],,0,0,0,0,2
,,,,[],,0,0,0,0,1
@edde58953402,"""The Earth's climate is influenced by long-term changes in the Earth's position relative to the sun. These changes are known as Milankovitch cycles, and they are caused by variations in the Earth's axial tilt, eccentricity, and precession.""",2024-12-11T03:10:00Z,/edde58953402/status/1866681824279461910#m,['@ElephantSignal'],,0,0,0,0,2
@edde58953402,"""The Earth's climate is influenced by cyclical changes in the Earth's orbit around the sun. These changes are known as Milankovitch cycles and are caused by variations in the Earth's axial tilt, precession, and eccentricity. NOT BY MAN!""",2024-12-10T14:42:00Z,/edde58953402/status/1866493805115162987#m,['@fugustra1'],,0,0,0,0,1
@xaminegovt,"""Where's the proof the hottest year on record is due to human-caused climate change (whatever the hell that is)\n\nDoes everyone forget the earth goes through natural warning and cooling cycles?""",2024-12-10T00:01:00Z,/xaminegovt/status/1866271873975067013#m,['@WNEP'],,0,0,0,4,2
@harold_w99282,"""To all you “flat earther”climate doom believers: research how much energy the sun emits to our planet daily then compare that to the minuscule affect we humans have and you will see that the sun and huge natural events determine the climate not man. Cycles happen naturally!""",2024-12-09T17:26:00Z,/harold_w99282/status/1866172704124022815#m,['@fugustra1'],,0,0,0,0,1
@BradOverton05,"""Manmade Climate Change does not exist.  The Natural forces on Earth, which involves the Sun activity (the Maunder Cycles) and the Milan Kovitch Cycles that involve the change of Earth's Orbit around the sun, Angle of the Earth's Axis, and the speed of Earth's Rotation.  You can also add in the influence that the Ocean currents play and the Earth's magnetic field.  We cannot change any of them.  Therefore, no amount of money can change anything that involves our climate changes.""",2024-12-09T16:50:00Z,/BradOverton05/status/1866163522947674395#m,['@fugustra1'],,0,0,0,0,1
@atzilooth,"""did not convince me, climate change is a Natural Cycle from the Sun - where it is melting at the Poles, it is growing in ice at the other side - the equator is moving north in the United States - follow it by the planting zone cycles""",2024-12-09T14:25:00Z,/atzilooth/status/1866126983106547996#m,['@BGatesIsaPyscho'],,0,0,0,0,1
@margweston,"""""climate crisis"" is a politicized, human-made FICTION .....  it's normal weather which has natural influences and cycles! The sun has more influence than human activity! It's embarrassing, and sad, how stupid people can be!""",2024-12-09T08:07:00Z,/margweston/status/1866031864118440191#m,['@wideawake_media'],,0,0,0,0,1
@RAYWILLIAMCECIL,"""PEOPLE PLEASE. Climate is affected by the SUN. How many of you know ANYTHING about sun cycles and the procession of the earth and planetary bodies, and galactic magnetic current sheets?? Climate change is REAL, but it's not caused by human activity.""",2024-12-08T14:39:00Z,/RAYWILLIAMCECIL/status/1865768210395484426#m,['@ThrillaRilla369'],,0,0,0,0,1
@TronBloke,"""Firstly.......... er just NO.\nSecondly............. these companies own the rewenable energy market. 🤣\nThirdly....................... The Earth and teh natural climate cycles caused by geologic, solar and even galatic variation dont give a flying F about your lightbulbs.\ngrow up""",2024-12-08T04:47:00Z,/TronBloke/status/1865619155598094773#m,['@AbiluTangwa'],,0,0,0,4,1
@LBrown065514906,"""We can do something about food contamination and the border. Climate change is part of the earth's natural cycles it goes through from warm to cold. MAN CAUSED climate change is a scam to aid a select group getting rich and controlling the masses. So...yes.""",2024-12-08T02:05:00Z,/LBrown065514906/status/1865578325743120606#m,['@ThrillaRilla369'],,0,0,0,0,2
@rschu58,"""BUT BUT BUT… they told us its human caused …\nResearch shows Mars' gravitational pull affects Earth's deep-sea currents and climate, causing cycles every 2.4 million search.app/tvf6QrKaJdj2NSnN9""",2024-12-07T14:20:00Z,/rschu58/status/1865401123588161914#m,[],,0,0,0,0,2
@Williewoose,"""It is not change\nthat mislabelling\nleads to misunderstanding\nIt is natural variation\ncaused by compound cycles the major being 90000+- years\nOur climate has always oscillated\nWeather however evolves as as tectonic plates move and ocean currents change\nscience.nasa.gov/science-res…""",2024-12-07T14:00:00Z,/Williewoose/status/1865395966490141094#m,"['@SecretCorridor', '@mrmarkdolan']",,0,0,0,0,1
@Antipolluters,"""... a lie.\n\nClimate change is a natural occurrence, controlled by the internal workings of our planet, the Sun's natural cycles, and planetary alignments.\nMan is insignificant.""",2024-12-07T13:39:00Z,/Antipolluters/status/1865390663094714583#m,['@wideawake_media'],,0,1,0,3,1
@DeRossiBeard,"""Man made yes  without climate change humans wouldn’t be here. Natural and caused by the sun""",2024-12-07T09:47:00Z,/DeRossiBeard/status/1865332270900416913#m,['@ThrillaRilla369'],,0,0,0,0,1
@Yoxat2,"""Climate change is not a hoax. It's caused by the sun cycles.\nWhat people do is negligible""",2024-12-07T07:46:00Z,/Yoxat2/status/1865301923773190563#m,['@ThrillaRilla369'],,0,0,0,0,0
@Carolyn71694142,"""Theoretically the reason for pigment in the skin is to provide natural protection/ reaction to excessive sun exposure caused by excessive sun exposure due to warm climate..... Sweden does not have such a climate therefore there would be no reason for the first Sweeds to have pigment in their skin.... (just my opinion) 🤷‍♀️""",2024-12-07T06:16:00Z,/Carolyn71694142/status/1865279150048842185#m,['@RadioGenoa'],,0,0,0,0,2
@dspencerlifeX,"""The fear mongering about human caused climate changes is. Climate change itself has always happened and will continue to happen in cycles. Humans have an impact, but not a dominant impact. The primary climate driver in this solar system is the star we call sun, which is primarily influenced by the galactic plasma currents from the galactic center, which is part of a larger network, and so on. \n\nA better use of time and resources is to understand cosmic fundamentals that help us predict cycles and prepare for likely changes to come, rather than all the time and energy on blaming the early years of human technological advancement we call industrialization. \n\nAnd if we want to be more efficient and harmonious with nature, we have to freely utilize the technology and energy sources we have access to now. ""Drill baby drill."" The prosperity of this current technological level built on the industrial era can help us build to new heights - and at some point we'll be far more advanced in both technology and natural harmony. \n\nThe elitists want to blame common humanity as an excuse to take further control of the resources and technology and future outcome in which they rule and we are but commodities, those of us allowed to continue living in their tyrannical world.  I say, fvck those power-hungry parasites. We're going to develop along our own path, chosen by us, as is our natural right. This is our planet, collectively - and it is time we started acting like it, refusing to do any of the will of the parasitical tyrants among us.""",2024-12-07T01:56:00Z,/dspencerlifeX/status/1865213739173040301#m,['@ThrillaRilla369'],,0,0,0,0,1
